Key_Dataset,Key_Run,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules,measureOutOfBagError
cov2,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01809240318E7,15106.0,565906.0,362089.0,203817.0,0.0,63.983947864132915,36.016052135867085,0.0,0.46041411749573413,0.10872200510079658,0.3019144402628441,44.399269901431474,86.28786951312473,1588208.5611344515,1.0403141957250658E8,-1.0244321101137212E8,2.806488288045102,183.831624991618,-181.02513670357288,974407.0863037858,1.7218532517834866,3.470910480437707E7,0.7250784126551207,5317.0,0.050605739983851705,28267.0,0.9493942600161482,530306.0,0.2749215873448793,2016.0,0.15831943782753694,0.7250784126551207,0.25989197644011053,0.32284328083100616,0.8533544262255556,0.13640403212195523,0.6398394786413292,0.1617208542821923,0.8382791457178077,0.3601605213586709,0.6996362046235715,0.6398394786413292,0.6521836145486274,0.46611704154275174,0.7692238752880316,0.6377025082451082,0.538313953610385,0.6398394786413292,4.38,2.231,3.287627,1.01837,3287.627,1018.37,611163.0,7330067.0,2.74468067E8,79.34780687958778,21.22767991238497,'Number of leaves: 1075\nSize of the tree: 2149\n',2149.0,1075.0,1075.0,?
cov2,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01809240319E7,15106.0,565906.0,391728.0,174178.0,0.0,69.22139012486173,30.778609875138272,0.0,0.537731927357141,0.14404080233415106,0.2525027350881395,58.822558080340784,72.16588593120655,1588208.5611344515,1014607.4322391049,573601.1288953467,2.806488288045102,1.7928903956471656,1.0135978923979365,951314.3341073573,1.6810465591588661,3.3886523803608924E7,0.8712668757670803,6389.0,0.041264078285201754,23049.0,0.9587359217147983,535524.0,0.1287331242329197,944.0,0.21703240709287316,0.8712668757670803,0.34750210763917216,0.4227020041239718,0.98067018239382,0.5472649591988709,0.6922139012486173,0.13188143546973524,0.8681185645302648,0.30778609875138274,0.7541404355962747,0.6922139012486173,0.6988219444125909,0.5498838990731085,0.8742955454949561,0.806437321682722,0.594754067575909,0.6922139012486173,14.073,30.638,12.992499,29.706581,12992.499,29706.581,4.4803335E7,7330067.0,2.74468067E8,99.51529052528159,48.53645557492518,?,?,?,?,-1.0
cov2,1,weka.classifiers.trees.RandomForest,'-P 100 -I 300 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01809240322E7,15106.0,565906.0,396884.0,169022.0,0.0,70.13249550278668,29.867504497213318,0.0,0.5500275441306817,0.14274947227480192,0.2501288752964246,58.295212104852936,71.48743112205062,1588208.5611344515,685189.9878637209,903018.5732707307,2.806488288045102,1.210784101712512,1.59570418633259,960415.9226448082,1.6971297753422092,3.421072915358337E7,0.8763125596618028,6426.0,0.03736127596571979,20869.0,0.9626387240342802,537704.0,0.12368744033819719,907.0,0.23542773401721928,0.8763125596618028,0.37114473836201917,0.44283138811663236,0.9825327034034405,0.5638874259869943,0.7013249550278668,0.12895175529337968,0.8710482447066203,0.2986750449721332,0.7603382340904463,0.7013249550278668,0.7071264274825482,0.5616596706304952,0.8801180411675888,0.8173542428169743,0.6033173556579964,0.7013249550278668,41.772,127.702,36.136622,125.392031,36136.622,125392.031,1.34746265E8,7330067.0,2.74468067E8,99.6124798111347,49.73016720094124,?,?,?,?,-1.0
cov2,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,2.01809240324E7,15106.0,565906.0,244002.0,321904.0,0.0,43.117054775881506,56.882945224118494,0.0,0.07991983737520926,0.16140468546229797,0.38852182829949244,65.91352124670956,111.0404682668405,1588208.5611344515,5293688.9275048785,-3705480.366370427,2.806488288045102,9.354360843505598,-6.547872555460495,644674.4902920617,1.1391900603493543,2.29637846058105E7,0.01595527069412246,117.0,0.0027158491369973126,1517.0,0.9972841508630027,557056.0,0.9840447293058775,7216.0,0.07160342717258263,0.01595527069412246,0.02609568417530947,0.027904840630766228,0.7157388158899072,0.024139188760434773,0.4311705477588151,0.35301114370025755,0.6469888562997426,0.568829452241185,NaN,0.4311705477588151,NaN,NaN,0.7032067586865559,0.5394623458401782,NaN,0.4311705477588151,65.761,3.713,64.017624,3.292528,64017.624,3292.528,19376.0,7330067.0,2.74468067E8,54.02080910964012,17.38473981781147,?,?,?,?,?
cov2,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.0180924032500003E7,15106.0,565906.0,306039.0,259867.0,0.0,54.07947609673691,45.92052390326309,0.0,0.3470721736942917,0.14020405535430186,0.314234947156363,57.255729317903075,89.8090998664592,1588208.5611344515,1611536.2241627402,-23327.663028288633,2.806488288045102,2.8477100864149527,-0.04122179836985053,854447.4232367905,1.509875179335067,3.0436052425946392E7,0.7181235510705032,5266.0,0.12571678187094615,70222.0,0.8742832181290539,488351.0,0.2818764489294968,2067.0,0.06975943196269606,0.7181235510705032,0.1271658154332838,0.19705100941851345,0.8942593458627933,0.17118025097022424,0.5407947609673691,0.16046731951374835,0.8395326804862517,0.4592052390326309,0.6638831224700956,0.5407947609673691,0.5776191929935941,0.37923252868835566,0.7823603810260141,0.6630857960275606,0.4050906226222261,0.5407947609673691,0.284,79.595,0.274067,76.115345,274.067,76115.345,30559.0,7330067.0,2.74468067E8,82.78618710527897,27.494848967789483,?,?,?,?,?
cov2,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 20 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1178107808933117974,2.0180924032700002E7,15106.0,565906.0,403382.0,162524.0,0.0,71.28074273819327,28.71925726180673,0.0,0.5578057539825904,0.08210065442816634,0.27910067679331363,33.527795147457276,79.76764131983813,1588208.5611344515,3751211.692777737,-2163003.1316432855,2.806488288045102,6.628683372817636,-3.8221950847725337,1106342.42342544,1.9549932734861266,3.940873959554754E7,0.8265375698895404,6061.0,0.030615514892413345,17101.0,0.9693844851075867,541472.0,0.17346243011045956,1272.0,0.2616786115188671,0.8265375698895404,0.39750778816199384,0.454324133633545,0.9765135481682903,0.42537722907717185,0.7128074273819327,0.14114568334124283,0.8588543166587571,0.2871925726180673,0.7441532024584161,0.7128074273819327,0.7200565929202352,0.5559958414814702,0.872831730998576,0.7996690214085521,0.6219874099953581,0.7128074273819327,64.01,16.632,62.086508,16.543477,62086.508,16543.477,1.1280943E7,7330067.0,2.74468067E8,75.04161468512439,15.462487207523136,?,?,?,?,?
cov2,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1178107808933117974,2.0180924033400003E7,15106.0,565906.0,421395.0,144511.0,0.0,74.46378020377942,25.536219796220575,0.0,0.5999497481578426,0.07294617887098369,0.2682850511996877,29.789342837894118,76.6765096432177,1588208.5611344515,1.3153805461257247E7,-1.1565596900122795E7,2.806488288045102,23.243799255101106,-20.437310967056003,1152945.3659143958,2.037344304379872,4.106877105239722E7,0.8246283921996455,6047.0,0.023465151376811984,13107.0,0.9765348486231881,545466.0,0.17537160780035457,1286.0,0.3157042915317949,0.8246283921996455,0.45660135160644844,0.5010451874051918,0.9796818881125564,0.37492038918300313,0.7446378020377943,0.13776757985167307,0.8622324201483268,0.2553621979622057,0.7644097825472779,0.7446378020377943,0.748721834201005,0.5944690302821416,0.8833918483269809,0.7788760595676661,0.6601624732020344,0.7446378020377943,308.443,95.288,289.528185,94.59192200000001,289528.185,94591.922,5.6700891E7,7330067.0,2.74468067E8,75.37824302976112,14.561858077293746,?,?,?,?,?
cov2,1,weka.classifiers.meta.LogitBoost,'-P 95 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 100 -W weka.classifiers.trees.DecisionStump',-1105660358715833753,2.01809240335E7,15106.0,565906.0,337508.0,228398.0,0.0,59.64029361766795,40.35970638233205,0.0,0.39040945697124724,0.1290446296362364,0.277918046786884,52.69850694197272,79.42964283394834,1588208.5611344515,743976.5509150462,844232.0102194053,2.806488288045102,1.3146645395437515,1.4918237485013506,948545.3340646757,1.6761535203102207,3.378788996356848E7,0.34365198418109916,2520.0,0.013389476397892487,7479.0,0.9866105236021075,551094.0,0.6563480158189009,4813.0,0.252025202520252,0.34365198418109916,0.29079159935379645,0.28350500533046114,0.9392448370308524,0.20662397067832072,0.5964029361766795,0.1896456314673832,0.8103543685326169,0.4035970638233205,0.6927790711109457,0.5964029361766795,0.5727453503526344,0.4249866878190759,0.8433497677797581,0.7454575202935605,0.42411508028151296,0.5964029361766795,29.0,9.085,27.976316999999998,0.381594,27976.317,381.594,104704.0,7330067.0,2.74468067E8,96.07249260477889,32.889056284357665,?,?,?,?,?
